location,bhk,price,sq_feet,latitude,longitude,bhk_num,price_per_sqft
Salcete,7 BHK,70000000,10769.0,15.2559657,73.9881845,7.0,6500.139288699043
Colva,4 BHK,70000000,14451.0,15.278266,73.9197099,4.0,4843.9554356099925
Arpora,3 BHK,70000000,27679.0,15.5630974,73.7640368,3.0,2528.9930994616857
Miramar,4 BHK,70000000,20000.0,15.4827569,73.8093495,4.0,3500.0
Vagator,4 BHK,70000000,28397.0,15.5985735,73.7408126,4.0,2465.049124907561
Colvale,5 BHK,70000000,13408.0,15.6444652,73.836751,5.0,5220.763723150358
Porvorim,Land,70000000,6503.0,15.5251795,73.8282988,0.0,10764.262648008611
Chorao,Land,70000000,2186.0,15.5473117,73.8777787,0.0,32021.95791399817
Morjim,4 BHK,70000000,19126.0,15.6294635,73.7358315,4.0,3659.9393495764925
Anjuna,3 BHK,70000000,19412.0,15.5850408,73.7438151,3.0,3606.016896764888
Mandrem,4 BHK,70000000,24633.0,15.6551117,73.7197877,4.0,2841.716396703609
Anjuna,3 BHK,70000000,19412.0,15.5850408,73.7438151,3.0,3606.016896764888
Corjuem,5 BHK,70000000,14451.0,15.5948066,73.8888502,5.0,4843.9554356099925
Sangolda,3 BHK,70000000,23225.0,15.5454334,73.8114185,3.0,3013.9935414424112
Parra,4 BHK,70000000,12727.0,15.573657,73.7931724,4.0,5500.117859668421
Colva,4 BHK,70000000,10909.0,15.278266,73.9197099,4.0,6416.720139334495
Porvorim,3 BHK,70000000,20000.0,15.5251795,73.8282988,3.0,3500.0
Saligao,Land,70200000,7246.0,15.5462074,73.7891386,0.0,9688.103781396632
Ribandar,3 BHK,70300000,27212.0,15.502891,73.866032,3.0,2583.4190798177274
Parra,3 BHK,71000000,25357.0,15.573657,73.7931724,3.0,2800.015774736759
Anjuna,3 BHK,71000000,18308.0,15.5850408,73.7438151,3.0,3878.086082586847
Casa Vino,4 BHK,71000000,11642.0,,,4.0,6098.608486514345
Siolim,Land,72000000,39452.0,15.6270222,73.7656851,0.0,1825.0025347257426
Assagao,4 BHK,72000000,19407.0,15.5981002,73.7721529,4.0,3710.0015458339776
Casa Vino,4 BHK,72000000,11642.0,,,4.0,6184.504380690603
Chicalim,Land,72100000,6963.0,15.3918926,73.8344664,0.0,10354.732155680023
Vagator,3 BHK,72500000,24086.0,15.5985735,73.7408126,3.0,3010.047330399402
Dona Paula,4 BHK,72500000,20045.0,15.4581997,73.8038671,4.0,3616.8620603641807
Anjuna,4 BHK,72500000,14927.0,15.5850408,73.7438151,4.0,4856.970590205668
Siolim,4 BHK,72500000,17747.0,15.6270222,73.7656851,4.0,4085.1974981687044
Guirim,4 BHK,72500000,16230.0,15.5670553,73.8036817,4.0,4467.0363524337645
Moira,5 BHK,72500000,11154.0,15.6006339,73.844194,5.0,6499.910346064192
Assagao,4 BHK,72500000,19542.0,15.5981002,73.7721529,4.0,3709.958039095282
Assagao,4 BHK,72500000,30133.0,15.5981002,73.7721529,4.0,2406.0000663724154
Siolim,3 BHK,72500000,35024.0,15.6270222,73.7656851,3.0,2070.009136592051
Mandrem,4 BHK,72500000,19244.0,15.6551117,73.7197877,4.0,3767.4080232799834
Bicholim,Land,73400000,186.0,15.5557695,73.977291,0.0,394623.65591397847
Bicholim,Land,73400000,186.0,15.5557695,73.977291,0.0,394623.65591397847
Vagator,3 BHK,73500000,23558.0,15.5985735,73.7408126,3.0,3119.959249511843
Assagao,3 BHK,73500000,43881.0,15.5981002,73.7721529,3.0,1674.9846174882068
Nerul,3 BHK,74500000,28413.0,15.5093392,73.7846696,3.0,2622.039207405061
Anjuna,3 BHK,74500000,19564.0,15.5850408,73.7438151,3.0,3808.014720915968
Porvorim,3 BHK,74600000,27611.0,15.5251795,73.8282988,3.0,2701.82173771323
Assagao,4 BHK,75000000,19659.0,15.5981002,73.7721529,4.0,3815.0465435678316
Arpora,3 BHK,75000000,18750.0,15.5630974,73.7640368,3.0,4000.0
Vagator,3 BHK,75000000,25000.0,15.5985735,73.7408126,3.0,3000.0
Moira,3 BHK,75000000,23438.0,15.6006339,73.844194,3.0,3199.9317347896576
Aldona,5 BHK,75000000,17684.0,15.5896313,73.8710503,5.0,4241.121918118073
Siolim,4 BHK,75000000,15081.0,15.6270222,73.7656851,4.0,4973.145016908693
Aldona,Land,75000000,3318.0,15.5896313,73.8710503,0.0,22603.978300180832
Saligao,4 BHK,75000000,19907.0,15.5462074,73.7891386,4.0,3767.518963178781
Corjuem,Land,75000000,2177.0,15.5948066,73.8888502,0.0,34451.07946715664
Betalbatim,Land,75000000,4391.0,15.300881,73.9203,0.0,17080.391710316555
Dona Paula,7 BHK,75000000,12599.0,15.4581997,73.8038671,7.0,5952.853401063577
Parra,4 BHK,75000000,11612.0,15.573657,73.7931724,4.0,6458.8356872201175
Moira,3 BHK,75000000,24795.0,15.6006339,73.844194,3.0,3024.8033877797943
Anjuna,4 BHK,75000000,31815.0,15.5850408,73.7438151,4.0,2357.3785950023575
Saligao,4 BHK,75000000,19907.0,15.5462074,73.7891386,4.0,3767.518963178781
Aldona,5 BHK,75000000,17684.0,15.5896313,73.8710503,5.0,4241.121918118073
Siolim,4 BHK,75000000,15625.0,15.6270222,73.7656851,4.0,4800.0
Moira,5 BHK,75000000,12097.0,15.6006339,73.844194,5.0,6199.8842688269815
Porvorim,4 BHK,75000000,14699.0,15.5251795,73.8282988,4.0,5102.387917545411
Guirim,4 BHK,75000000,18293.0,15.5670553,73.8036817,4.0,4099.928934565134
Vagator,3 BHK,75000000,24038.0,15.5985735,73.7408126,3.0,3120.059905150179
Anjuna,3 BHK,75000000,19695.0,15.5850408,73.7438151,3.0,3808.073115003808
Ashvem,4 BHK,75000000,20799.0,15.6409082,73.7227482,4.0,3605.9425933939133
Nerul,3 BHK,75000000,28604.0,15.5093392,73.7846696,3.0,2622.0109075653754
Baga,3 BHK,75000000,18680.0,15.5592836,73.7539656,3.0,4014.9892933618844
Assagao,3 BHK,76000000,19945.0,15.5981002,73.7721529,3.0,3810.4788167460515
Aldona,Land,77400000,3887.0,15.5896313,73.8710503,0.0,19912.528942629277
Moira,5 BHK,77500000,12500.0,15.6006339,73.844194,5.0,6200.0
Moira,5 BHK,77500000,11923.0,15.6006339,73.844194,5.0,6500.041935754424
Candolim,4 BHK,77500000,21238.0,15.5201532,73.7659422,4.0,3649.1195027780395
Siolim,Land,78000000,7628.0,15.6270222,73.7656851,0.0,10225.485055060304
Seraulim,Land,78000000,3716.0,,,0.0,20990.312163616793
Siolim,4 BHK,78200000,19958.0,15.6270222,73.7656851,4.0,3918.228279386712
Aldona,Land,78500000,4240.0,15.5896313,73.8710503,0.0,18514.150943396227
Moira,3 BHK,79500000,19875.0,15.6006339,73.844194,3.0,4000.0
Siolim,4 BHK,79500000,22238.0,15.6270222,73.7656851,4.0,3574.961777138232
Moira,5 BHK,79900000,12292.0,15.6006339,73.844194,5.0,6500.162707452001
Dona Paula,5 BHK,80000000,16516.0,15.4581997,73.8038671,5.0,4843.787842092516
Saligao,4 BHK,80000000,16667.0,15.5462074,73.7891386,4.0,4799.904001919962
Moira,4 BHK,80000000,20362.0,15.6006339,73.844194,4.0,3928.8871427168256
Assagao,4 BHK,80000000,21731.0,15.5981002,73.7721529,4.0,3681.3768349362663
Saligao,3 BHK,80000000,33179.0,15.5462074,73.7891386,3.0,2411.1636878748604
Arpora,6 BHK,80000000,22386.0,15.5630974,73.7640368,6.0,3573.662110247476
Morjim,4 BHK,80000000,26638.0,15.6294635,73.7358315,4.0,3003.2284706059013
Porvorim,2 BHK,800000,6667.0,15.5251795,73.8282988,2.0,119.994000299985
Porvorim,2 BHK,800000,667.0,15.5251795,73.8282988,2.0,1199.400299850075
Moira,5 BHK,80000000,13612.0,15.6006339,73.844194,5.0,5877.167205406994
Moira,5 BHK,80000000,14864.0,15.6006339,73.844194,5.0,5382.1313240043055
Assagao,Land,80000000,13662.0,15.5981002,73.7721529,0.0,5855.658029571073
Saligao,3 BHK,80000000,24773.0,15.5462074,73.7891386,3.0,3229.322245993622
Parra,5 BHK,80000000,16516.0,15.573657,73.7931724,5.0,4843.787842092516
Bambolim,4 BHK,80000000,24790.0,15.4549212,73.8464479,4.0,3227.107704719645
Candolim,4 BHK,80000000,18580.0,15.5201532,73.7659422,4.0,4305.705059203445
Moira,5 BHK,80000000,12903.0,15.6006339,73.844194,5.0,6200.108501898783
Anjuna,4 BHK,80000000,24208.0,15.5850408,73.7438151,4.0,3304.692663582287
Porvorim,4 BHK,80000000,17391.0,15.5251795,73.8282988,4.0,4600.080501408775
Anjuna,Land,80000000,7432.0,15.5850408,73.7438151,0.0,10764.262648008611
Vagator,3 BHK,80000000,21209.0,15.5985735,73.7408126,3.0,3771.983591871375
Dona Paula,3 BHK,80200000,33866.0,15.4581997,73.8038671,3.0,2368.1568534813678
Anjuna,Land,81000000,8361.0,15.5850408,73.7438151,0.0,9687.83638320775
Moira,4 BHK,81500000,26289.0,15.6006339,73.844194,4.0,3100.155958766024
Margao,Land,81600000,4459.0,15.272923,73.9583159,0.0,18300.067279659117
Anjuna,4 BHK,82000000,26451.0,15.5850408,73.7438151,4.0,3100.071830932668
Vagator,Land,82500000,8068.0,15.5985735,73.7408126,0.0,10225.582548339118
Bardez,Land,82500000,6968.0,15.5877201,73.8115174,0.0,11839.8392652124
Dona Paula,4 BHK,82500000,15328.0,15.4581997,73.8038671,4.0,5382.306889352818
Saligao,4 BHK,82500000,37387.0,15.5462074,73.7891386,4.0,2206.649370101907
Saligao,4 BHK,82500000,21290.0,15.5462074,73.7891386,4.0,3875.0587130108033
Sangolda,Land,82500000,5110.0,15.5454334,73.8114185,0.0,16144.81409001957
Parra,4 BHK,84000000,19765.0,15.573657,73.7931724,4.0,4249.936756893499
Nachinola,4 BHK,85000000,23642.0,15.5920154,73.8545597,4.0,3595.296506217748
Assagao,4 BHK,85000000,21935.0,15.5981002,73.7721529,4.0,3875.085479826761
Nerul,4 BHK,85000000,21250.0,15.5093392,73.7846696,4.0,4000.0
Panjim,5 BHK,85000000,22831.0,15.4989946,73.8282141,5.0,3723.0081906180194
Porvorim,3 BHK,85000000,19731.0,15.5251795,73.8282988,3.0,4307.94181744463
Moira,5 BHK,85000000,13077.0,15.6006339,73.844194,5.0,6499.961764930795
Anjuna,4 BHK,85000000,23501.0,15.5850408,73.7438151,4.0,3616.8673673460703
Moira,5 BHK,85000000,14475.0,15.6006339,73.844194,5.0,5872.193436960276
Bambolim,4 BHK,85000000,9871.0,15.4549212,73.8464479,4.0,8611.082970317091
Siolim,4 BHK,85000000,20301.0,15.6270222,73.7656851,4.0,4186.985862765381
Anjuna,4 BHK,85000000,24716.0,15.5850408,73.7438151,4.0,3439.0678103252953
Aldona,Land,85000000,4564.0,15.5896313,73.8710503,0.0,18624.01402278703
Telaulim,3 BHK,85500000,20367.0,15.24329,73.956604,3.0,4197.967300044189
Candolim,5 BHK,86000000,14526.0,15.5201532,73.7659422,5.0,5920.418559823765
Morjim,4 BHK,86500000,31637.0,15.6294635,73.7358315,4.0,2734.140405221734
Moira,5 BHK,86500000,13952.0,15.6006339,73.844194,5.0,6199.827981651376
Saipem,4 BHK,86800000,14999.0,,,4.0,5787.052470164677
Moira,4 BHK,87000000,14500.0,15.6006339,73.844194,4.0,6000.0
Porvorim,4 BHK,87500000,27096.0,15.5251795,73.8282988,4.0,3229.2589312075584
Assagao,4 BHK,87500000,22580.0,15.5981002,73.7721529,4.0,3875.11071744907
Majorda,Land,87500000,3252.0,15.3132484,73.9103868,0.0,26906.519065190652
Anjuna,4 BHK,87500000,24731.0,15.5850408,73.7438151,4.0,3538.069629210303
Moira,4 BHK,87500000,14583.0,15.6006339,73.844194,4.0,6000.137145991908
Moira,5 BHK,87500000,13462.0,15.6006339,73.844194,5.0,6499.777150497697
Siolim,3 BHK,87500000,25562.0,15.6270222,73.7656851,3.0,3423.0498396056646
Moira,5 BHK,88000000,13538.0,15.6006339,73.844194,5.0,6500.221598463584
Cuncolim,Land,88900000,1301.0,15.1801323,73.9978596,0.0,68332.05226748655
Siolim,4 BHK,89000000,16792.0,15.6270222,73.7656851,4.0,5300.142925202477
Candolim,4 BHK,89000000,19686.0,15.5201532,73.7659422,4.0,4520.979376206441
Porvorim,4 BHK,89000000,18497.0,15.5251795,73.8282988,4.0,4811.591068821971
Ashvem,4 BHK,89500000,25793.0,15.6409082,73.7227482,4.0,3469.933702942659
Mandrem,Land,90000000,3097.0,15.6551117,73.7197877,0.0,29060.381013884406
Miramar,3 BHK,90000000,33714.0,15.4827569,73.8093495,3.0,2669.5141484249866
Nerul,3 BHK,90000000,25569.0,15.5093392,73.7846696,3.0,3519.8873636043645
Candolim,3 BHK,90000000,25569.0,15.5201532,73.7659422,3.0,3519.8873636043645
Anjuna,4 BHK,90000000,28125.0,15.5850408,73.7438151,4.0,3200.0
Aldona,5 BHK,90000000,18580.0,15.5896313,73.8710503,5.0,4843.918191603875
Assagao,3 BHK,90000000,22478.0,15.5981002,73.7721529,3.0,4003.914939051517
Anjuna,Land,90000000,8361.0,15.5850408,73.7438151,0.0,10764.262648008611
Siolim,7 BHK,90000000,17747.0,15.6270222,73.7656851,7.0,5071.279652899081
Anjuna,Land,90000000,6486.0,15.5850408,73.7438151,0.0,13876.04070305273
Mandrem,4 BHK,90000000,25336.0,15.6551117,73.7197877,4.0,3552.2576570887277
Goa,5 BHK,90000000,18580.0,15.4989946,73.8282141,5.0,4843.918191603875
Bambolim,4 BHK,90000000,12071.0,15.4549212,73.8464479,4.0,7455.886007787259
Siridao,5 BHK,90000000,16722.0,15.4314563,73.863498,5.0,5382.1313240043055
Nagoa,4 BHK,90000000,36000.0,15.5545419,73.779931,4.0,2500.0
Telaulim,3 BHK,90000000,21438.0,15.24329,73.956604,3.0,4198.152812762384
Siolim,3 BHK,90000000,15000.0,15.6270222,73.7656851,3.0,6000.0
Moira,5 BHK,90000000,13846.0,15.6006339,73.844194,5.0,6500.0722230247
Anjuna,Land,90000000,7601.0,15.5850408,73.7438151,0.0,11840.547296408367
Siolim,4 BHK,90000000,21429.0,15.6270222,73.7656851,4.0,4199.916001679966
Porvorim,4 BHK,90000000,17904.0,15.5251795,73.8282988,4.0,5026.809651474531
Anjuna,4 BHK,90000000,21526.0,15.5850408,73.7438151,4.0,4180.9904301774595
Dona Paula,8 BHK,90100000,20822.0,15.4581997,73.8038671,8.0,4327.153971760637
Miramar,3 BHK,92000000,34463.0,15.4827569,73.8093495,3.0,2669.5296404839974
Miramar,3 BHK,92500000,34650.0,15.4827569,73.8093495,3.0,2669.5526695526696
Assagao,4 BHK,92500000,23870.0,15.5981002,73.7721529,4.0,3875.1571009635527
Anjuna,3 BHK,92500000,29365.0,15.5850408,73.7438151,3.0,3150.008513536523
Moira,Land,93500000,5110.0,15.6006339,73.844194,0.0,18297.455968688846
Candolim,5 BHK,95000000,14287.0,15.5201532,73.7659422,5.0,6649.4015538601525
Sangolda,5 BHK,95000000,18386.0,15.5454334,73.8114185,5.0,5166.974872185358
Kadamba Plateau,5 BHK,95000000,15055.0,15.4893121,73.8911462,5.0,6310.19594818997
Parra,4 BHK,95000000,13571.0,15.573657,73.7931724,4.0,7000.221059612409
Anjuna,4 BHK,95000000,23608.0,15.5850408,73.7438151,4.0,4024.059640799729
Candolim,4 BHK,95000000,15483.0,15.5201532,73.7659422,4.0,6135.7618032681
Dona Paula,5 BHK,95000000,8636.0,15.4581997,73.8038671,5.0,11000.463177396943
Porvorim,Land,95000000,4526.0,15.5251795,73.8282988,0.0,20989.836500220947
Porvorim,3 BHK,95600000,13575.0,15.5251795,73.8282988,3.0,7042.357274401474
Mandrem,4 BHK,96500000,13986.0,15.6551117,73.7197877,4.0,6899.7568997569
Chandor,Land,96500000,1393.0,15.2614307,74.0440025,0.0,69274.94615936826
Moira,5 BHK,98000000,18923.0,15.6006339,73.844194,5.0,5178.8828409871585
Candolim,Land,98600000,7896.0,15.5201532,73.7659422,0.0,12487.335359675786
Assagao,4 BHK,99000000,29861.0,15.5981002,73.7721529,4.0,3315.361173436924
Siolim,4 BHK,100000000,24447.0,15.6270222,73.7656851,4.0,4090.481449666626
Aldona,Land,100000000,3871.0,15.5896313,73.8710503,0.0,25833.118057349522
Assagao,4 BHK,100000000,28497.0,15.5981002,73.7721529,4.0,3509.1413131206796
Saligao,8 BHK,100000000,33179.0,15.5462074,73.7891386,8.0,3013.954609843576
Nerul,Land,100000000,3318.0,15.5093392,73.7846696,0.0,30138.637733574444
Shiroda,Land,1000000,364.0,15.3204056,74.0294384,0.0,2747.252747252747
Moira,5 BHK,100000000,16891.0,15.6006339,73.844194,5.0,5920.312592504884
Moira,5 BHK,100000000,16891.0,15.6006339,73.844194,5.0,5920.312592504884
Pernem,Land,100000000,464.0,15.7089964,73.8167602,0.0,215517.24137931035
Sanquelim,Land,1000000,372.0,15.5626483,74.0114543,0.0,2688.1720430107525
Nagoa,Land,100000000,1977.0,15.5545419,73.779931,0.0,50581.68942842691
Betul,Land,100000000,2858.0,15.1472532,73.9563266,0.0,34989.50314905529
Siolim,4 BHK,100000000,29306.0,15.6270222,73.7656851,4.0,3412.2705248072066
Saligao,8 BHK,100000000,17934.0,15.5462074,73.7891386,8.0,5576.000892160143
Sangolda,6 BHK,100000000,30162.0,15.5454334,73.8114185,6.0,3315.4300112724623
Siolim,Land,101100000,6968.0,15.6270222,73.7656851,0.0,14509.18484500574
Aldona,Land,101200000,4180.0,15.5896313,73.8710503,0.0,24210.526315789473
Morjim,Land,101500000,4701.0,15.6294635,73.7358315,0.0,21591.150818974686
Bastora,4 BHK,102500000,25946.0,15.5813889,73.8256926,4.0,3950.5126030987435
Nachinola,Land,102500000,5951.0,15.5920154,73.8545597,0.0,17223.99596706436
Assagao,4 BHK,105000000,26250.0,15.5981002,73.7721529,4.0,4000.0
Porvorim,5 BHK,105000000,11824.0,15.5251795,73.8282988,5.0,8880.24357239513
Ponda,Land,1050000,325.0,15.3979351,74.0079788,0.0,3230.769230769231
Vagator,4 BHK,105000000,26263.0,15.5985735,73.7408126,4.0,3998.020028176522
Porvorim,3 BHK,105000000,21000.0,15.5251795,73.8282988,3.0,5000.0
Assagao,4 BHK,105000000,26250.0,15.5981002,73.7721529,4.0,4000.0
Sangolda,Land,105000000,6503.0,15.5454334,73.8114185,0.0,16146.393972012916
Dabolim,Land,105000000,325.0,15.3896948,73.8528925,0.0,323076.92307692306
Assagao,Land,107500000,9511.0,15.5981002,73.7721529,0.0,11302.70213437073
Assagao,4 BHK,107500000,28515.0,15.5981002,73.7721529,4.0,3769.9456426442225
Baga,Land,108000000,11148.0,15.5592836,73.7539656,0.0,9687.83638320775
Porvorim,Land,109200000,4459.0,15.5251795,73.8282988,0.0,24489.79591836735
Siolim,4 BHK,109500000,27389.0,15.6270222,73.7656851,4.0,3997.9553835481397
Ucassaim,4 BHK,109900000,19596.0,15.5815901,73.8415693,4.0,5608.287405592978
Siolim,3 BHK,110000000,31251.0,15.6270222,73.7656851,3.0,3519.8873636043645
Siolim,4 BHK,110000000,26892.0,15.6270222,73.7656851,4.0,4090.435817343448
Morjim,5 BHK,110000000,22709.0,15.6294635,73.7358315,5.0,4843.894491170901
Sangolda,4 BHK,110000000,19843.0,15.5454334,73.8114185,4.0,5543.516605352013
Anjuna,Land,110000000,6813.0,15.5850408,73.7438151,0.0,16145.603992367533
Assagao,4 BHK,110000000,13750.0,15.5981002,73.7721529,4.0,8000.0
Siolim,3 BHK,110000000,31251.0,15.6270222,73.7656851,3.0,3519.8873636043645
Mapusa,Office Space,1100000,3654.0,15.590853,73.8102146,0.0,301.03995621237
Porvorim,Land,110000000,4542.0,15.5251795,73.8282988,0.0,24218.405988551298
Assagao,4 BHK,110000000,22478.0,15.5981002,73.7721529,4.0,4893.673814396298
Siolim,4 BHK,110000000,27514.0,15.6270222,73.7656851,4.0,3997.9646725303483
Siolim,6 BHK,110000000,19397.0,15.6270222,73.7656851,6.0,5670.980048461102
Old Goa,Land,114700000,4180.0,15.5023329,73.9117432,0.0,27440.191387559807
Dona Paula,5 BHK,115000000,27394.0,15.4581997,73.8038671,5.0,4197.999561947871
Porvorim,4 BHK,117100000,19019.0,15.5251795,73.8282988,4.0,6157.000893842999
Parra,Land,120000000,22296.0,15.573657,73.7931724,0.0,5382.1313240043055
Assagao,Land,120000000,10135.0,15.5981002,73.7721529,0.0,11840.157868771583
Parra,Land,120000000,7688.0,15.573657,73.7931724,0.0,15608.740894901144
Dona Paula,5 BHK,120000000,24773.0,15.4581997,73.8038671,5.0,4843.9833689904335
Siolim,Land,120000000,7432.0,15.6270222,73.7656851,0.0,16146.393972012916
Parra,4 BHK,120000000,15926.0,15.573657,73.7931724,4.0,7534.848675122441
Sangolda,5 BHK,120000000,25926.0,15.5454334,73.8114185,5.0,4628.558204119417
Morjim,4 BHK,120000000,27180.0,15.6294635,73.7358315,4.0,4415.0110375275935
Kadamba,Land,120000000,557.0,15.5378654,73.8310444,0.0,215439.8563734291
Morjim,Land,121500000,5624.0,15.6294635,73.7358315,0.0,21603.84068278805
Morjim,Land,121900000,5643.0,15.6294635,73.7358315,0.0,21601.984759879495
Dona Paula,4 BHK,124900000,30142.0,15.4581997,73.8038671,4.0,4143.719726627298
Dona Paula,4 BHK,125000000,30142.0,15.4581997,73.8038671,4.0,4147.037356512507
Assonora,4 BHK,125000000,25806.0,15.6195608,73.9005334,4.0,4843.834767108425
Sirvoi,Land,125000000,465.0,,,0.0,268817.20430107525
Cunchelim,Land,125000000,3614.0,15.6160163,73.8165524,0.0,34587.71444382955
Bambolim,5 BHK,125000000,27778.0,15.4549212,73.8464479,5.0,4499.964000287998
Arpora,4 BHK,125000000,27715.0,15.5630974,73.7640368,4.0,4510.193036261952
Arpora,4 BHK,125000000,23086.0,15.5630974,73.7640368,4.0,5414.536948800139
Siolim,Land,128700000,4645.0,15.6270222,73.7656851,0.0,27707.212055974167
Porvorim,5 BHK,129000000,30728.0,15.5251795,73.8282988,5.0,4198.125488154126
Porvorim,4 BHK,129500000,18500.0,15.5251795,73.8282988,4.0,7000.0
Mandrem,5 BHK,129500000,21583.0,15.6551117,73.7197877,5.0,6000.092665523792
Porvorim,9 BHK,130000000,15483.0,15.5251795,73.8282988,9.0,8396.305625524768
Calangute,6 BHK,130000000,34310.0,15.545594,73.7646182,6.0,3788.9828038472747
Cansaulim,Land,130000000,1338.0,15.3449171,73.8975655,0.0,97159.94020926756
Dona Paula,5 BHK,130000000,42375.0,15.4581997,73.8038671,5.0,3067.8466076696163
Panjim,Office Space,1320000,7666.0,15.4989946,73.8282141,0.0,172.1888859900861
Bicholim,Land,135000000,2150.0,15.5557695,73.977291,0.0,62790.6976744186
Kadamba Plateau,5 BHK,135000000,28503.0,15.4893121,73.8911462,5.0,4736.34354278497
Bambolim,3 BHK,135000000,21483.0,15.4549212,73.8464479,3.0,6284.038542103058
Siolim,5 BHK,135000000,18691.0,15.6270222,73.7656851,5.0,7222.727515916751
Mandrem,4 BHK,135700000,15450.0,15.6551117,73.7197877,4.0,8783.171521035598
Anjuna,4 BHK,139500000,22665.0,15.5850408,73.7438151,4.0,6154.864328259431
Arpora,4 BHK,139500000,21376.0,15.5630974,73.7640368,4.0,6526.010479041916
Goa,8 BHK,140000000,21538.0,15.4989946,73.8282141,8.0,6500.139288699043
Assagao,4 BHK,140000000,29830.0,15.5981002,73.7721529,4.0,4693.261816962789
Aldona,Land,140000000,3252.0,15.5896313,73.8710503,0.0,43050.43050430504
Dona Paula,5 BHK,140000000,35057.0,15.4581997,73.8038671,5.0,3993.496306015917
Curchorem,Office Space,1400000,8696.0,15.2617381,74.1082756,0.0,160.9935602575897
Assagao,Land,140000000,11824.0,15.5981002,73.7721529,0.0,11840.324763193505
Anjuna,4 BHK,140000000,22746.0,15.5850408,73.7438151,4.0,6154.928339048624
Arpora,4 BHK,140000000,21453.0,15.5630974,73.7640368,4.0,6525.893814384935
Mapusa,7 BHK,145000000,36250.0,15.590853,73.8102146,7.0,4000.0
Assagao,5 BHK,145000000,11600.0,15.5981002,73.7721529,5.0,12500.0
Calangute,Land,145000000,8980.0,15.545594,73.7646182,0.0,16146.993318485524
Bicholim,Land,150000000,7742.0,15.5557695,73.977291,0.0,19374.83854301214
Vasco,Office Space,1500000,6977.0,15.398403,73.8129178,0.0,214.99211695571162
Dona Paula,5 BHK,150000000,22622.0,15.4581997,73.8038671,5.0,6630.713464768809
Bambolim,Land,150000000,32332.0,15.4549212,73.8464479,0.0,4639.366571817394
Sangolda,5 BHK,150000000,32407.0,15.5454334,73.8114185,5.0,4628.629617058043
Ribandar,7 BHK,150000000,2787.0,15.502891,73.866032,7.0,53821.313240043055
Porvorim,Land,150000000,5075.0,15.5251795,73.8282988,0.0,29556.65024630542
Nerul,4 BHK,150000000,43547.0,15.5093392,73.7846696,4.0,3444.55415987324
Chicalim,Land,150000000,8333.0,15.3918926,73.8344664,0.0,18000.72002880115
Kundaim,Industrial Building,150000000,12465.0,15.4597358,73.961307,0.0,12033.694344163658
Arpora,4 BHK,150000000,30967.0,15.5630974,73.7640368,4.0,4843.866050957471
Assagao,5 BHK,150000000,12000.0,15.5981002,73.7721529,5.0,12500.0
Reis Magos,5 BHK,150000000,13846.0,15.4966011,73.8095534,5.0,10833.453705041167
Siridao,4 BHK,150100000,17430.0,15.4314563,73.863498,4.0,8611.589213998852
Verna,Land,155000000,1029.0,15.3510255,73.9303722,0.0,150631.68124392614
Parra,4 BHK,160000000,24773.0,15.573657,73.7931724,4.0,6458.644491987244
Verla Canca,4 BHK,160000000,24773.0,15.5790017,73.7976277,4.0,6458.644491987244
Marra,5 BHK,160000000,22857.0,15.5221578,73.7894457,5.0,7000.043750273439
Assagao,5 BHK,160000000,22478.0,15.5981002,73.7721529,5.0,7118.071002758253
Aldona,Land,162400000,3252.0,15.5896313,73.8710503,0.0,49938.49938499385
Bogmalo,Land,168000000,7094.0,15.3696321,73.8359166,0.0,23681.98477586693
Assagao,Land,170000000,9572.0,15.5981002,73.7721529,0.0,17760.1337233598
Siolim,5 BHK,170000000,17747.0,15.6270222,73.7656851,5.0,9579.083788809376
Vasco,Office Space,1800000,7595.0,15.398403,73.8129178,0.0,236.9980250164582
Dhargal,Land,1800000,774.0,,,0.0,2325.5813953488373
Sanguem,Land,1800000,557.0,15.2282657,74.1512667,0.0,3231.5978456014363
Parra,Land,185000000,8184.0,15.573657,73.7931724,0.0,22605.083088954056
Shiroda,Land,1900000,548.0,15.3204056,74.0294384,0.0,3467.1532846715327
Verla,Land,190000000,5516.0,15.5869941,73.7829566,0.0,34445.250181290794
Porvorim,Land,199500000,3252.0,15.5251795,73.8282988,0.0,61346.863468634685
Mapusa,Office Space,2000000,6628.0,15.590853,73.8102146,0.0,301.75015087507546
Cavelossim,Land,200000000,502.0,15.1845618,73.9456314,0.0,398406.374501992
Vagator,Land,200000000,10322.0,15.5985735,73.7408126,0.0,19376.08990505716
Arpora,Land,200000000,5309.0,15.5630974,73.7640368,0.0,37671.87794311546
Ucassaim,Land,200000000,4017.0,15.5815901,73.8415693,0.0,49788.39930296241
Anjuna,4 BHK,200000000,20649.0,15.5850408,73.7438151,4.0,9685.69906533004
Siolim,10 BHK,200000000,17284.0,15.6270222,73.7656851,10.0,11571.395510298542
Siolim,10 BHK,200000000,17284.0,15.6270222,73.7656851,10.0,11571.395510298542
Sanguem,Land,2080000,722.0,15.2282657,74.1512667,0.0,2880.8864265927978
Revora,Land,2100000,8203.0,15.6566956,73.8464744,0.0,256.00390101182495
Thivim,10 BHK,210000000,8129.0,15.6298781,73.8770455,10.0,25833.435846967648
